Id,Sales
31761,6059.947
32617,7156.8677
33473,7106.4976
34329,7613.1855
35185,8607.267
36041,8228.779
36897,8516.272
37753,9102.698
38609,12056.284
39465,7993.4424
40321,8522.18
90,5995.679
946,6532.625
1802,7173.5293
2658,8251.014
3514,4149.591
4370,4517.8354
5226,5136.4287
6082,5281.598
6938,5443.207
7794,5737.302
8650,6323.375
9506,4036.7317
10362,4682.638
11218,6221.6147
12074,6733.1167
12930,7565.504
13786,8306.967
14642,8465.245
15498,4427.0073
16354,5199.551
17210,5198.35
18066,4930.236
18922,5095.9434
19778,4862.5703
20634,5468.504
21490,4533.1816
22346,4603.961
23202,5776.222
24058,6112.1626
24914,6393.9834
25770,6902.759
26626,8068.9546
27482,4583.043
28338,4826.5356
29194,5577.923
30050,5144.313
30906,4906.2397
31762,5042.6387
32618,5721.7754
33474,4448.1216
34330,4735.281
35186,5983.2246
36042,6160.0557
36898,6561.457
37754,6820.6816
38610,8317.503
39466,4902.7544
40322,5348.5537
91,7114.9546
947,7359.95
1803,8372.678
2659,10164.268
3515,6207.1396
4371,5703.141
5227,5930.011
6083,5656.4307
6939,5600.0786
7795,5622.161
8651,6109.8135
9507,5367.96
10363,5588.947
11219,7320.7085
12075,7458.4478
12931,7839.6836
13787,8480.074
14643,11474.204
15499,5886.2925
16355,5225.7437
17211,6099.6353
18067,5412.4233
18923,5273.715
19779,5228.9243
20635,5999.575
21491,5530.491
22347,4754.902
23203,7428.5864
24059,7331.1763
24915,7468.6987
25771,8124.96
26627,9695.659
27483,4059.4717
28339,4023.2842
29195,5513.1895
30051,5204.939
30907,5126.967
31763,5272.382
32619,5962.6123
33475,5426.183
34331,4948.4976
35187,7298.6772
36043,7176.1025
36899,7469.796
37755,8039.517
38611,10038.779
39467,6555.8013
40323,6140.0815
92,7026.5674
948,7994.693
1804,8183.961
2660,9894.247
3516,3197.8823
4372,6610.007
5228,6555.4263
6084,6524.2686
6940,7100.102
7796,7283.003
8652,8112.5938
9508,3423.5884
10364,7414.38
11220,7808.43
12076,8216.749
12932,9382.3955
13788,9592.84
14644,12377.649
15500,4548.1377
16356,8680.088
17212,8650.07
18068,8111.836
18924,8414.17
19780,8013.4424
20636,9461.295
21492,4681.714
22348,7682.951
23204,8705.781
24060,8903.675
24916,9799.243
25772,10097.269
26628,13188.651
27484,5037.326
28340,8218.56
29196,9024.55
30052,8619.138
30908,8517.223
31764,8678.87
32620,10701.618
33476,4741.4775
34332,9055.244
35188,10334.277
36044,10187.026
36900,10658.013
37756,10836.373
38612,14652.091
39468,5449.883
40324,10066.047
93,3986.1833
949,4295.466
1805,4801.496
2661,4994.253
3517,3162.8284
4373,2277.433
5229,3974.1704
6085,3589.1248
6941,3748.4407
7797,3959.009
8653,4018.6968
9509,3063.1143
10365,2401.9417
11221,4912.707
12077,4551.05
12933,5064.5137
13789,5806.8813
14645,6156.197
15501,3743.363
16357,2634.7505
17213,4581.8584
18069,3488.2725
18925,3547.4172
19781,3509.6309
20637,3762.8713
21493,3137.5608
22349,2143.2317
23205,4558.0444
24061,4142.4487
24917,4376.9395
25773,4728.2085
26629,5139.987
27485,3213.5002
28341,2297.6396
29197,4165.9194
30053,3608.105
30909,3693.4631
31765,3825.324
32621,3936.8384
33477,3239.75
34333,2359.7168
35189,4750.5405
36045,4226.3633
36901,4566.247
37757,4778.655
38613,5164.067
39469,3805.1907
40325,2941.2769
94,5780.251
950,5767.0947
1806,6306.491
2662,7687.0703
3518,4723.714
4374,4275.937
5230,4469.7534
6086,4150.557
6942,4139.4937
7798,4280.6055
8654,4783.0103
9510,4211.6216
10366,4071.5754
11222,5968.012
12078,6160.0205
12934,6372.54
13790,7103.0073
14646,8702.013
15502,5513.5996
16358,4909.498
17214,5162.082
18070,4172.884
18926,3927.3638
19782,3772.759
20638,4391.2876
21494,4475.2017
22350,3912.3958
23206,5679.061
24062,5660.3433
24918,5778.454
25774,6198.697
26630,7828.6846
27486,4573.296
28342,4268.324
29198,4460.588
30054,4190.403
30910,3992.192
31766,4052.693
32622,4772.687
33478,4754.303
34334,4318.8433
35190,5870.2847
36046,5792.3657
36902,5893.337
37758,6325.7456
38614,7908.228
39470,4625.6753
40326,4353.289
95,5103.376
951,5391.04
1807,6007.426
2663,7395.3877
3519,5560.053
4375,4818.7476
5231,4011.4504
6087,3682.0476
6943,3708.2551
7799,3712.2441
8655,4330.815
9511,4806.431
10367,4656.3145
11223,5413.466
12079,5427.907
12935,5773.7544
13791,6036.1157
14647,9363.167
15503,5902.6025
16359,5441.2188
17215,4411.0527
18071,3644.3535
18927,3568.8313
19783,3413.0068
20639,3919.5903
21495,5247.141
22351,4493.068
23207,5421.5063
24063,5281.8804
24919,5436.939
25775,5897.954
26631,7662.76
27487,5330.631
28343,4919.5767
29199,4256.866
30055,3853.4258
30911,3662.242
31767,3708.0818
32623,4227.21
33479,5173.829
34335,4688.296
35191,5531.879
36047,5385.161
36903,5727.6406
37759,6041.4204
38615,7779.609
39471,5949.529
40327,5565.264
96,7888.1064
952,8235.163
1808,9145.845
2664,11336.957
3520,7103.7593
4376,7509.249
5232,6737.9673
6088,6616.649
6944,6750.0986
7800,6730.5996
8656,7480.5117
9512,6515.91
10368,7621.6206
11224,8196.421
12080,8471.99
12936,9182.5205
13792,9758.746
14648,12450.204
15504,7062.757
16360,7720.923
17216,7279.9404
18072,6472.6675
18928,6337.9814
19784,6082.496
20640,6955.8643
21496,6867.5005
22352,6962.4487
23208,8021.0894
24064,8160.4375
24920,8367.528
25776,8993.693
26632,11423.8
27488,7179.012
28344,7812.244
29200,7071.1763
30056,6766.0205
30912,6319.335
31768,6425.898
32624,7380.7095
33480,6902.555
34336,7316.737
35192,8222.339
36048,8281.857
36904,8618.299
37760,8815.28
38616,11585.235
39472,7673.343
40328,8681.412
97,7937.2534
953,8397.654
1809,9689.1045
2665,10541.932
3521,7188.6323
4377,6438.9053
5233,7252.7925
6089,6966.248
6945,6873.5093
7801,6962.2026
8657,7381.442
9513,6448.0317
10369,6310.1196
11225,8246.978
12081,8586.628
12937,9027.073
13793,9743.409
14649,11523.611
15505,6886.949
16361,6721.477
17217,7531.514
18073,6911.884
18929,6648.47
19785,6418.541
20641,6851.7583
21497,6833.7124
22353,5896.936
23209,8216.5205
24065,8292.701
24921,8457.393
25777,9247.991
26633,10710.635
27489,6795.72
28345,5508.5845
29201,7689.0576
30057,7253.0347
30913,6922.242
31769,7158.4517
32625,7649.6377
33481,6882.3726
34337,6379.3877
35193,8525.196
36049,8533.885
36905,8837.699
37761,9226.019
38617,11125.203
39473,7579.697
40329,7281.183
98,4880.135
954,5108.5044
1810,5484.823
2666,6482.3926
3522,5401.84
4378,4082.792
5234,4239.6113
6090,4315.0835
6946,4432.847
7802,4515.2725
8658,4763.123
9514,4865.5864
10370,4081.3164
11226,4915.763
12082,5155.0703
12938,5480.624
13794,5634.5576
14650,7313.4087
15506,5235.093
16362,4032.6057
17218,4459.3623
18074,4190.019
18930,4230.9897
19786,3959.224
20642,4520.8403
21498,4791.092
22354,3597.6294
23210,4717.9365
24066,4964.2026
24922,5060.834
25778,5243.7036
26634,6440.005
27490,4983.6787
28346,4044.3938
29202,4305.6597
30058,4288.7593
30914,4132.8105
31770,4249.3003
32626,4833.4326
33482,4887.141
34338,3980.6963
35194,4917.3013
36050,5112.1265
36906,5380.4116
37762,5416.488
38618,6732.956
39474,5362.009
40330,4499.257
99,4932.1123
955,5221.528
1811,5518.845
2667,6846.4536
3523,5706.1606
4379,4246.8887
5235,3977.4167
6091,3936.891
6947,3920.0466
7803,4094.7153
8659,4443.5796
9515,5407.6035
10371,4224.2993
11227,5132.2656
12083,5536.867
12939,5771.1553
13795,6000.891
14651,6908.8584
15507,5726.63
16363,4351.205
17219,4171.2397
18075,3831.5034
18931,3742.731
19787,3616.2544
20643,4241.9575
21499,5655.5083
22355,3961.5513
23211,4942.832
24067,5132.4224
24923,5299.563
25779,5538.4785
26635,6931.9546
27491,5685.874
28347,4289.3687
29203,4235.169
30059,4091.373
30915,4037.1125
31771,3837.1543
32627,4377.687
33483,5684.328
34339,4253.12
35195,5019.206
36051,5143.111
36907,5355.6143
37763,5272.4116
38619,7194.1265
39475,5940.6147
40331,4571.891
100,6941.2104
956,7218.121
1812,7816.3438
2668,9558.801
3524,7106.3955
4380,6797.749
5236,6034.722
6092,5810.1113
6948,5811.0425
7804,5866.4497
8660,6642.2393
9516,6611.81
10372,6708.52
11228,7124.061
12084,7325.738
12940,7554.767
13796,7716.734
14652,10704.436
15508,7461.5073
16364,7779.1494
17220,6477.398
18076,5753.441
18932,5523.6694
19788,5309.2983
20644,5946.5444
21500,7164.1553
22356,6501.681
23212,7002.5215
24068,7087.943
24924,7108.016
25780,7457.7646
26636,9547.603
27492,7101.3413
28348,6758.2485
29204,6430.8955
30060,6080.7095
30916,5559.512
31772,5695.509
32628,6492.3237
33484,7200.937
34340,7115.7896
35196,7441.4365
36052,7414.698
36908,7495.8745
37764,7502.326
38620,9776.661
39476,7358.8135
40332,7329.967
101,5715.503
957,5859.9966
1813,6429.9136
2669,7953.493
3525,6541.036
4381,5899.0396
5237,5180.7925
6093,4875.719
6949,4878.273
7805,4905.828
8661,5357.571
9517,5826.833
10373,5940.8643
11229,6183.727
12085,6114.2036
12941,6501.2344
13797,6780.072
14653,8924.463
15509,6464.825
16365,5881.09
17221,5464.093
18077,4706.3447
18933,4554.3066
19789,4308.647
20645,4789.717
21501,5913.321
22357,5301.7827
23213,5970.2554
24069,5826.633
24925,5851.5625
25781,6177.1777
26637,7708.1343
27493,6411.37
28349,6148.1226
29205,5440.856
30061,5050.4077
30917,4657.212
31773,4684.6665
32629,5314.684
33485,6462.113
34341,5989.4316
35197,6368.8267
36053,6155.075
36909,6267.9375
37765,6239.2583
38621,8030.7344
39477,6961.3794
40333,6775.165
102,5814.4634
958,6053.4185
1814,6751.4443
2670,8150.605
3526,3170.06
4382,4751.5557
5238,4611.054
6094,4416.7153
6950,4360.9653
7806,4394.2837
8662,5053.174
9518,3062.0273
10374,4636.879
11230,5869.736
12086,6115.8657
12942,6335.0684
13798,6608.7524
14654,8431.893
15510,3609.5889
16366,5343.454
17222,4957.635
18078,4403.339
18934,4315.0015
19790,4174.6875
20646,4654.2896
21502,3446.6118
22358,4650.509
23214,5772.8564
24070,5975.674
24926,6181.9106
25782,6638.439
26638,8441.798
27494,3475.551
28350,3732.509
29206,4796.209
30062,4512.254
30918,4306.379
31774,4393.856
32630,4910.3037
33486,3507.7632
34342,4891.572
35198,5872.3457
36054,6049.222
36910,6157.906
37766,6438.223
38622,8202.6
39478,3730.8572
40334,5071.644
103,6358.8296
959,6698.028
1815,7329.0786
2671,8456.949
3527,3625.847
4383,5118.1914
5239,6225.901
6095,5654.694
6951,5606.8076
7807,5752.722
8663,6435.2764
9519,3081.0972
10375,5064.446
11231,6994.5713
12087,6802.7046
12943,7227.4834
13799,7870.5586
14655,8885.724
15511,3544.8125
16367,5440.809
17223,6396.368
18079,5471.3843
18935,5396.4785
19791,5335.0005
20647,5824.7715
21503,3550.4778
22359,5204.483
23215,7355.887
24071,7076.0
24927,7119.7407
25783,7562.7046
26639,8696.005
27495,3601.9973
28351,4508.0767
29207,6807.8843
30063,6021.1587
30919,5767.1934
31775,5950.4937
32631,6677.208
33487,3583.1416
34343,5341.447
35199,7195.5884
36055,6849.125
36911,7173.146
37767,7283.829
38623,8950.437
39479,3697.161
40335,5760.926
104,6505.384
960,6703.8633
1816,7567.7197
2672,8644.3545
3528,4216.1313
4384,3904.2534
5240,5404.716
6096,5230.546
6952,5134.0283
7808,5190.0864
8664,5899.5015
9520,3854.6577
10376,3863.8281
11232,6354.828
12088,6624.2266
12944,6760.995
13800,7520.122
14656,9239.281
15512,4150.909
16368,4348.835
17224,5851.244
18080,5314.8613
18936,5187.8394
19792,5019.3115
20648,5604.305
21504,4257.6255
22360,3851.1328
23216,6616.939
24072,6552.957
24928,6583.636
25784,7187.419
26640,8794.957
27496,4250.374
28352,3669.204
29208,5655.8643
30064,5378.9287
30920,5150.175
31776,5340.0356
32632,5993.4434
33488,4320.166
34344,4028.7644
35200,6764.717
36056,6701.1973
36912,6875.496
37768,7260.9604
38624,9015.6455
39480,4698.544
40336,4565.7725
105,7395.557
961,7663.4688
1817,8341.829
2673,9816.044
3529,4064.5515
4385,5944.9346
5241,6271.9023
6097,6455.355
6953,6446.064
7809,6582.858
8665,7294.147
9521,3979.4473
10377,5992.135
11233,7652.2134
12089,8271.342
12945,8674.476
13801,9214.956
14657,11471.688
15513,4493.874
16369,6373.3057
17225,6920.3477
18081,6453.4277
18937,6143.21
19793,5939.011
20649,6477.472
21505,4173.855
22361,5604.4336
23217,7316.8345
24073,7738.802
24929,7826.273
25785,8175.348
26641,9909.329
27497,4335.639
28353,5950.2725
29209,6341.338
30065,6383.2466
30921,6095.0586
31777,6296.4844
32633,6978.4785
33489,4485.467
34345,5923.612
35201,7500.044
36057,7814.346
36913,8001.864
37769,8320.074
38625,10398.801
39481,4950.3906
40337,6526.5527
106,5494.767
962,5728.618
1818,6511.207
2674,7696.902
3530,4173.7915
4386,4339.9214
5242,4447.0312
6098,4377.344
6954,4410.514
7810,4539.967
8666,5019.235
9522,4079.3972
10378,4522.4316
11234,5912.988
12090,6005.3228
12946,5821.1445
13802,5717.482
14658,9175.937
15514,4687.1426
16370,5162.447
17226,4977.508
18082,4477.4814
18938,4377.2104
19794,4247.4116
20650,4774.2036
21506,4347.8525
22362,4200.123
23218,5622.247
24074,5856.9395
24930,5963.2266
25786,6515.245
26642,8164.408
27498,4253.574
28354,4542.1196
29210,4696.4336
30066,4598.2026
30922,4281.953
31778,4489.975
32634,5106.9165
33490,4247.8813
34346,4508.2397
35202,5885.405
36058,6054.9717
36914,6210.5747
37770,6553.57
38626,8413.496
39482,4379.0317
40338,4704.5625
107,4194.3896
963,4612.0044
1819,5199.1484
2675,5827.1
3531,3585.1282
4387,2801.0508
5243,3904.6892
6099,3715.6558
6955,3936.8274
7811,4023.3035
8667,4342.1206
9523,3461.908
10379,2921.3772
11235,4652.2837
12091,4774.536
12947,5214.734
13803,5845.61
14659,6085.775
15515,3520.9016
16371,3047.4216
17227,4282.4927
18083,3738.0603
18939,3779.2065
19795,3641.035
20651,4148.93
21507,3545.2756
22363,2710.5425
23219,4437.7764
24075,4430.6743
24931,4665.504
25787,4999.6484
26643,5863.7983
27499,3678.1301
28355,2933.4531
29211,4194.1016
30067,3850.5745
30923,3815.6992
31779,3752.2686
32635,4139.8613
33491,3588.2212
34347,2884.4949
35203,4479.703
36059,4405.2793
36915,4697.1143
37771,4784.0684
38627,5780.003
39483,3963.9856
40339,3313.6702
108,6385.475
964,6752.8813
1820,7795.311
2676,9743.484
3532,6336.3193
4388,5183.516
5244,5195.6934
6100,4949.843
6956,4987.8687
7812,4979.317
8668,5594.307
9524,5747.7583
10380,5175.4727
11236,6805.08
12092,6850.236
12948,7439.6196
13804,8391.073
14660,10220.378
15516,6693.1294
16372,5727.1104
17228,5329.884
18084,4490.947
18940,4406.599
19796,4304.637
20652,5119.0503
21508,5940.388
22364,4774.8823
23220,6277.301
24076,6329.1494
24932,6638.2363
25788,7277.9893
26644,9637.216
27500,6242.5327
28356,5374.2876
29212,5425.0503
30068,4895.6885
30924,4666.9688
31780,4747.2207
32636,5706.64
33492,6258.833
34348,5307.7334
35204,6709.0835
36060,6599.9336
36916,7053.9175
37772,7664.1704
38628,10129.09
39484,6927.7573
40340,6222.9263
109,7888.1743
965,7767.553
1821,8319.486
2677,9698.97
3533,4587.2983
4389,5593.368
5245,7100.7856
6101,7123.246
6957,6641.371
7813,6658.846
8669,7553.7437
9525,4575.438
10381,5941.941
11237,7922.95
12093,8362.8125
12949,8263.433
13805,8231.574
14661,9067.249
15517,4554.115
16373,6219.135
17229,7262.56
18085,6771.521
18941,6524.53
19797,6201.2397
20653,6894.928
21509,5253.7466
22365,5668.21
23221,7902.528
24077,8234.369
24933,8043.675
25789,8052.4404
26645,9821.765
27501,5157.013
28357,3473.741
29213,7657.989
30069,7366.4116
30925,6481.18
31781,6674.68
32637,7593.894
33493,5433.31
34349,6163.811
35205,8236.875
36061,8267.855
36917,7985.1743
37773,7656.207
38629,9899.609
39485,5635.697
40341,6659.6724
110,7768.2573
966,8292.733
1822,9628.764
2678,10008.444
3534,6548.9575
4390,6043.236
5246,6030.988
6102,6285.072
6958,6357.047
7814,6420.1885
8670,7130.635
9526,6141.4463
10382,6076.199
11238,7689.806
12094,8272.289
12950,8711.3545
13806,9806.667
14662,10144.007
15518,6709.3135
16374,6534.3325
17230,6508.885
18086,5874.9
18942,5904.3706
19798,5857.666
20654,6262.882
21510,6307.875
22366,5711.8843
23222,7558.313
24078,7825.7656
24934,7924.8096
25790,8716.781
26646,9887.822
27502,6330.031
28358,5549.25
29214,6455.484
30070,6274.9067
30926,6104.3496
31782,6355.01
32638,6937.6694
33494,6587.814
34350,6339.65
35206,7986.302
36062,8336.19
36918,8612.202
37774,8919.025
38630,10578.927
39486,6810.443
40342,6435.436
111,8074.4907
967,8349.83
1823,9085.619
2679,11649.6455
3535,5636.4976
4391,6930.2617
5247,7065.823
6103,6529.4854
6959,6525.7437
7815,6479.3013
8671,7246.0303
9527,5255.02
10383,6884.933
11239,8937.487
12095,8583.328
12951,9374.265
13807,9578.268
14663,13418.057
15519,5773.699
16375,7527.7793
17231,7690.473
18087,6448.616
18943,6180.9204
19799,5929.372
20655,6760.3823
21511,5289.569
22367,6428.577
23223,8718.687
24079,8389.681
24935,8632.943
25791,9192.027
26647,11884.317
27503,5722.9326
28359,7201.4175
29215,7348.734
30071,6634.16
30927,6323.996
31783,6119.3433
32639,7014.9355
33495,5747.939
34351,7106.091
35207,8757.624
36063,8293.548
36919,8419.075
37775,8805.81
38631,11567.637
39487,6274.3438
40343,7799.8105
112,7891.056
968,8185.406
1824,9108.942
2680,11823.538
3536,6579.0034
4392,7343.0938
5248,6977.42
6104,6766.4146
6960,6730.33
7816,6829.3203
8672,7507.931
9528,6450.763
10384,7769.154
11240,8720.507
12096,8810.523
12952,9511.519
13808,10219.87
14664,12170.486
15520,6950.0015
16376,8335.205
17232,7880.662
18088,6668.2783
18944,6460.1094
19800,6191.76
20656,7133.002
21512,6884.7686
22368,7259.3745
23224,8308.298
24080,8292.116
24936,8639.079
25792,9218.877
26648,12127.834
27504,6963.3784
28360,7944.001
29216,7598.5454
30072,7104.308
30928,6521.064
31784,6248.2812
32640,7437.5693
33496,7037.668
34352,7982.1743
35208,8507.602
36064,8174.647
36920,8493.608
37776,8777.744
38632,12043.159
39488,7456.5557
40344,8711.064
113,5353.3105
969,5681.6235
1825,6400.403
2681,7774.7354
3537,4148.76
4393,3749.9785
5249,4549.491
6105,4329.8525
6961,4355.087
7817,4424.369
8673,5031.415
9529,3610.6357
10385,3715.6982
11241,5696.7256
12097,5809.8125
12953,6171.5654
13809,6634.255
14665,8596.445
15521,4097.8335
16377,4215.7817
17233,4774.2944
18089,4220.928
18945,4163.0356
19801,4042.5156
20657,4633.037
21513,4059.1582
22369,3668.494
23225,5783.3286
24081,5737.6143
24937,5857.705
25793,6279.079
26649,7935.6865
27505,4060.2695
28361,3583.7332
29217,4811.4126
30073,4573.6445
30929,4392.5615
31785,4502.0947
32641,5128.1553
33497,4038.8113
34353,3848.878
35209,5914.607
36065,5781.5522
36921,6094.68
37777,6362.6094
38633,7972.671
39489,4345.974
40345,4417.9546
114,8772.831
970,9182.932
1826,9758.578
2682,12321.749
3538,4601.0107
4394,7455.0835
5250,7678.7974
6106,7615.967
6962,7328.5195
7818,7406.7603
8674,8433.718
9530,4301.3535
10386,7546.6
11242,9321.563
12098,9825.973
12954,10417.613
13810,10971.569
14666,13388.413
15522,5417.7124
16378,8948.499
17234,8686.564
18090,7933.1963
18946,7520.395
19802,7083.3467
20658,8583.3125
21514,4980.0103
22370,7692.425
23226,9471.442
24082,9811.813
24938,9929.481
25794,10258.024
26650,13327.197
27506,5264.306
28362,8099.6665
29218,8712.567
30074,8208.203
30930,7375.3965
31786,7444.3257
32642,8911.661
33498,5081.12
34354,7986.599
35210,9959.339
36066,9892.559
36922,10086.412
37778,10115.563
38634,13918.52
39490,5443.7783
40346,8994.552
115,5702.88
971,6226.5483
1827,7082.759
2683,8134.032
3539,3965.1692
4395,2949.5632
5251,4345.2485
6107,4413.3843
6963,4560.2188
7819,4686.378
8675,5077.428
9531,3896.3433
10387,3148.1384
11243,5847.6006
12099,6317.5093
12955,7171.252
13811,7870.649
14667,8622.105
15523,4483.636
16379,3452.7854
17235,4995.706
18091,4456.9473
18947,4553.894
19803,4357.5723
20659,4954.6895
21515,4175.9062
22371,2900.212
23227,5735.2725
24083,6007.758
24939,6375.5005
25795,6962.2295
26651,8344.377
27507,4149.076
28363,3109.978
29219,4671.583
30075,4514.906
30931,4521.125
31787,4310.8706
32643,4847.3394
33499,4160.4473
34355,3150.623
35211,5712.9414
36067,5861.7236
36923,6348.9146
37779,6552.8755
38635,7954.3804
39491,4680.334
40347,3664.3806
116,6899.7974
972,7260.517
1828,8129.4023
2684,9620.961
3540,3030.8003
4396,3379.739
5252,5141.3057
6108,4990.0815
6964,5018.014
7820,5093.2563
8676,5396.3447
9532,2893.4453
10388,3432.9058
11244,7245.982
12100,7678.2847
12956,8328.958
13812,9111.357
14668,9741.793
15524,2946.2168
16380,3470.2666
17236,5407.9023
18092,4789.173
18948,4732.0435
19804,4694.275
20660,5082.2593
21516,2902.5715
22372,3142.8032
23228,6948.2515
24084,7090.282
24940,7447.0317
25796,8096.5693
26652,10121.104
27508,3048.704
28364,3412.105
29220,5335.382
30076,5080.6694
30932,5016.856
31788,5066.026
32644,5508.038
33500,3176.2683
34356,3563.7861
35212,7087.902
36068,7120.101
36924,7513.068
37780,7820.102
38636,9688.172
39492,3289.331
40348,3651.9087
117,9332.772
973,9407.351
1829,10273.357
2685,13400.216
3541,6069.4624
4397,7729.9644
5253,7979.731
6109,8089.699
6965,7781.9097
7821,7824.5415
8677,8634.722
9533,5724.729
10389,7946.449
11245,9264.694
12101,9728.701
12957,9992.469
13813,10509.837
14669,12789.52
15525,6069.3867
16381,7880.008
17237,8095.7505
18093,7372.33
18949,7147.992
19805,6880.1606
20661,7917.0957
21517,5767.353
22373,7206.763
23229,8959.926
24085,9271.563
24941,9274.474
25797,9715.173
26653,12893.746
27509,6300.6772
28365,8130.41
29221,8407.977
30077,8216.765
30933,7208.214
31789,7362.3306
32645,8850.471
33501,6264.919
34357,7956.1562
35213,9429.62
36069,9460.221
36925,9492.451
37781,9608.013
38637,13422.5625
39493,6534.2017
40349,8727.963
118,6102.661
974,6199.4185
1830,6825.3677
2686,8281.69
3542,6941.0254
4398,6113.5444
5254,5256.8447
6110,4819.612
6966,4811.0317
7822,4809.651
8678,5503.296
9534,6181.928
10390,6257.9673
11246,6693.0527
12102,6615.5195
12958,6890.366
13814,7370.6
14670,9763.457
15526,7237.0444
16382,7061.154
17238,5773.143
18094,4999.9155
18950,4781.81
19806,4653.095
20662,5221.199
21518,6860.8354
22374,6044.827
23230,6693.9087
24086,6467.539
24942,6510.0957
25798,6924.124
26654,8728.662
27510,6649.4463
28366,6127.123
29222,5535.1724
30078,5066.3687
30934,4735.1006
31790,4819.533
32646,5553.1367
33502,6619.982
34358,6276.6064
35214,6604.99
36070,6480.9023
36926,6711.8994
37782,6885.8
38638,8848.832
39494,7061.9556
40350,6945.9526
119,9883.212
975,10560.429
1831,11895.499
2687,13364.313
3543,6147.2134
4399,6766.6787
5255,8360.891
6111,8689.058
6967,8676.71
7823,8916.609
8679,9533.835
9535,5833.5454
10391,6988.5693
11247,10054.12
12103,10688.756
12959,11857.643
13815,13105.08
14671,12883.039
15527,5971.161
16383,7221.757
17239,8995.264
18095,8380.228
18951,8372.965
19807,8255.807
20663,8971.88
21519,6199.389
22375,6500.943
23231,9931.328
24087,10462.321
24943,10914.946
25799,12100.174
26655,14179.663
27511,6464.708
28367,7096.6694
29223,8943.209
30079,9007.636
30935,8655.253
31791,8544.807
32647,9445.164
33503,6426.768
34359,7023.445
35215,9941.801
36071,10140.524
36927,10507.12
37783,11064.073
38639,13571.667
39495,6962.7207
40351,7869.305
120,7605.6733
976,7825.6235
1832,8350.546
2688,9614.017
3544,6801.673
4400,8882.217
5256,7613.163
6112,6949.2593
6968,6979.477
7824,6922.856
8680,7002.5415
9536,6498.891
10392,9542.24
11248,8849.659
12104,8888.31
12960,9436.926
13816,9307.882
14672,9475.87
15528,6685.1865
16384,9517.499
17240,7685.238
18096,6552.763
18952,6471.692
19808,6143.632
20664,6431.576
21520,7053.5947
22376,8663.958
23232,8390.44
24088,8232.147
24944,8407.087
25800,8578.435
26656,9634.982
27512,6894.5273
28368,9356.203
29224,8458.0625
30080,7434.8174
30936,6951.5264
31792,6912.2925
32648,7313.6113
33504,7032.0786
34360,9857.737
35216,9203.484
36072,8946.425
36928,9396.312
37784,9039.781
38640,10181.654
39496,7190.6963
40352,9039.798
121,7387.8794
977,7721.77
1833,8664.959
2689,11173.735
3545,6243.0566
4401,6279.75
5257,6067.234
6113,5742.339
6969,5620.1987
7825,5809.4854
8681,6765.1685
9537,5680.15
10393,6309.0786
11249,7970.709
12105,8132.3486
12961,8485.843
13817,9366.221
14673,10957.795
15529,6141.3467
16385,6607.0317
17241,6108.0425
18097,5463.8535
18953,5334.1914
19809,5246.15
20665,6130.4375
21521,6027.486
22377,5992.546
23233,7703.152
24089,7597.8716
24945,7776.1895
25801,8526.807
26657,11169.645
27513,6244.724
28369,5882.408
29225,6691.6104
30081,6180.985
30937,5602.365
31793,5753.4683
32649,6643.0503
33505,6065.8047
34361,6580.7734
35217,8132.4497
36073,7793.2593
36929,8008.804
37785,8694.604
38641,11894.965
39497,6426.689
40353,7168.9946
122,5901.167
978,5814.1753
1834,6402.338
2690,7657.514
3546,3290.674
4402,4975.6846
5258,5170.756
6114,5022.6875
6970,4692.542
7826,4668.157
8682,5026.987
9538,3038.8809
10394,5090.9395
11250,6251.7686
12106,6288.0034
12962,6338.7314
13818,6690.3657
14674,7854.9
15530,3210.626
16386,4899.477
17242,5124.595
18098,4517.995
18954,4296.285
19810,4185.493
20666,4630.7744
21522,3066.0261
22378,4637.817
23234,6022.3594
24090,5971.685
24946,5852.6567
25802,6164.1113
26658,7658.164
27514,3318.1082
28370,5134.6943
29226,5371.4175
30082,5019.455
30938,4371.8237
31794,4506.8296
32650,5116.439
33506,3381.774
34362,5075.501
35218,6396.789
36074,6147.5884
36930,6124.447
37786,6270.856
38642,7990.553
39498,3773.3997
40354,5821.1616
123,7213.434
979,7629.679
1835,8485.252
2691,9214.332
3547,5933.842
4403,6145.554
5259,6623.5127
6115,6545.842
6971,6535.648
7827,6662.2134
8683,7173.324
9539,5821.511
10395,6522.3145
11251,7750.7983
12107,7941.448
12963,8734.325
13819,9494.308
14675,9400.067
15531,6025.284
16387,6596.843
17243,7230.034
18099,6446.771
18955,6431.116
19811,6258.97
20667,6697.185
21523,6192.48
22379,5946.7266
23235,7503.056
24091,7677.5156
24947,7945.7666
25803,8603.934
26659,9626.918
27515,6278.361
28371,6372.6616
29227,6983.745
30083,6678.475
30939,6437.2163
31795,6218.915
32651,6805.19
33507,6372.74
34363,6440.9565
35219,7312.8228
36075,7207.0728
36931,7450.328
37787,7873.2314
38643,9203.748
39499,6831.399
40355,7222.1016
124,7682.087
980,7829.0728
1836,8683.748
2692,10816.435
3548,5493.1636
4404,7012.9688
5260,6420.8677
6116,5916.7173
6972,5809.7124
7828,5906.6294
8684,6491.624
9540,5146.3936
10396,7009.2173
11252,8418.777
12108,8482.388
12964,8859.178
13820,9229.6455
14676,12649.406
15532,5821.972
16388,6923.3774
17244,6499.238
18100,5599.603
